file,c,L,t,threshold_05,positive_lobe,spectral_moment,inverse_interface_proxy
c0_L128_rep004.npz,0.5,128,154,1.2694276422481194,1.3764654514911308,4.87321417292879,4.834464443788728
c0_L128_rep004.npz,0.5,128,187,1.2900634950720242,1.3997156158230109,4.927539058868837,4.900987137301825
c0_L128_rep004.npz,0.5,128,227,1.3232229885057472,1.4372095788720949,4.991166544393955,5.008865790278202
c0_L128_rep004.npz,0.5,128,276,1.3566098802177102,1.475708535920194,5.067084749940583,5.100871731008717
c0_L128_rep004.npz,0.5,128,334,1.404858871954369,1.5252767041577142,5.188867346166155,5.261400128452151
c0_L128_rep004.npz,0.5,128,406,1.457247478859642,1.5840490371539429,5.2927187849892245,5.417989417989418
c0_L128_rep004.npz,0.5,128,493,1.4870248195871483,1.6160244325174729,5.368039370438878,5.520215633423181
c0_L128_rep004.npz,0.5,128,598,1.5680519372942077,1.6993755222433786,5.537053796625096,5.7507897507897505
c0_L128_rep004.npz,0.5,128,726,1.6505158539338818,1.7875298480598294,5.753587593907166,6.077151335311573
c0_L128_rep004.npz,0.5,128,881,1.718285165876213,1.862144100366049,5.926273409760554,6.313680154142582
c0_L128_rep004.npz,0.5,128,1069,1.7565662774818798,1.9185422279181266,5.996541013617322,6.3950039032006245
c0_L128_rep004.npz,0.5,128,1298,1.8454178370786516,2.019125926981703,6.188281034342393,6.668294668294668
c0_L128_rep004.npz,0.5,128,1576,1.9514300929804085,2.122516785659873,6.417438155654196,7.03175965665236
c0_L128_rep004.npz,0.5,128,1912,2.038935084630313,2.207459211759846,6.604471972282036,7.294746215494212
c0_L128_rep004.npz,0.5,128,2321,2.1020155061787076,2.27843464832989,6.759783853496845,7.512150389729482
c0_L128_rep004.npz,0.5,128,2818,2.2126238173015014,2.393676081636513,7.004671243062134,7.895903614457831
c0_L128_rep004.npz,0.5,128,3420,2.320660610320345,2.493776527801844,7.154752807800692,8.078895463510849
c0_L128_rep004.npz,0.5,128,4151,2.4528585548993718,2.641664854150796,7.397211155565722,8.419321685508736
c0_L128_rep004.npz,0.5,128,5039,2.553008760685151,2.73202451120917,7.676200341387631,8.904347826086957
c0_L128_rep004.npz,0.5,128,6116,2.7325855380792192,2.8999528739952387,7.899760932349766,9.173572228443449
c0_L128_rep004.npz,0.5,128,7423,2.787420382165605,2.9483557192155114,8.139175203361658,9.570093457943925
c0_L128_rep004.npz,0.5,128,9010,2.931924586487244,3.0649347842692127,8.354597100497928,9.905683192261185
c0_L128_rep004.npz,0.5,128,10937,2.9801864699767573,3.1421934364092943,8.460432526719178,10.033067973055726
c0_L128_rep004.npz,0.5,128,13275,3.08045290423338,3.255443447177763,8.609189993664755,10.227215980024969
c0_L128_rep004.npz,0.5,128,16113,3.196798729830521,3.3977884198710555,8.772548895809406,10.38276299112801
c0_L128_rep004.npz,0.5,128,19557,3.32121339009468,3.543942880743577,9.035369533657583,10.800263678312458
c0_L128_rep004.npz,0.5,128,23739,3.607182653022017,3.820431474146985,9.629242358605662,11.702857142857143
c0_L128_rep004.npz,0.5,128,28814,3.820439709209599,4.0444239944893745,9.923322942408003,12.127313101406365
c0_L128_rep004.npz,0.5,128,34974,4.051646327423439,4.301281381914829,10.391661008558769,12.8
c0_L128_rep004.npz,0.5,128,42451,4.495081719128329,4.753318503970975,11.061935406734422,13.77964676198486
c0_L128_rep004.npz,0.5,128,51526,4.876791101055806,5.10177799029421,11.584971360211876,14.628571428571428
c0_L128_rep004.npz,0.5,128,62542,5.134823814503146,5.369363107760821,11.919093010415912,15.114391143911439
c0_L128_rep004.npz,0.5,128,75913,5.360034453057709,5.525275970872379,12.257142238913508,15.559354226020893
c0_L128_rep004.npz,0.5,128,92142,5.548249330739749,5.735654770759853,12.710073249740537,16.367632367632368
c0_L128_rep004.npz,0.5,128,111841,5.695863982449348,5.980424514159348,12.476031936362961,15.723608445297504
c0_L128_rep004.npz,0.5,128,135751,5.979603507434236,6.265597725286482,13.240510887074354,17.120167189132708
c0_L128_rep004.npz,0.5,128,164773,6.296535135793448,6.660367240811993,13.70121224536531,17.789359391965256
c0_L128_rep004.npz,0.5,128,200000,6.67463518722467,7.054740551211543,14.157772151075758,18.347144456886898
c0_L128_rep005.npz,0.5,128,1,0.6737991345784988,0.7827787297646454,3.2360981188788807,2.6951801283105774
c0_L128_rep005.npz,0.5,128,2,0.7106179688703961,0.8153364154328568,3.362657159971307,2.842470506592644
c0_L128_rep005.npz,0.5,128,3,0.7357917660077623,0.8427558312049279,3.4454644301876356,2.942528735632184
c0_L128_rep005.npz,0.5,128,4,0.7571494482274599,0.8642538920370813,3.5180625705889272,3.0273466371027347
c0_L128_rep005.npz,0.5,128,5,0.775097189806531,0.8815844494240952,3.5743707213931875,3.098921883866087
c0_L128_rep005.npz,0.5,128,6,0.7909572242884009,0.8992211766283407,3.6336787013958474,3.1623238756996717
c0_L128_rep005.npz,0.5,128,7,0.8035097434761473,0.9145865048022732,3.671395677054666,3.2119192315232308
c0_L128_rep005.npz,0.5,128,8,0.8199106548533062,0.9324568788880507,3.7220224070782493,3.2781112444977993
c0_L128_rep005.npz,0.5,128,10,0.8414816034735955,0.956342761066963,3.7892989056959347,3.364271047227926
c0_L128_rep005.npz,0.5,128,12,0.8618476342735659,0.9828170906880722,3.8547776458335195,3.444187513138533
c0_L128_rep005.npz,0.5,128,15,0.8892276733087765,1.013600202566629,3.9367154054258418,3.556327327979162
c0_L128_rep005.npz,0.5,128,18,0.9050951715943837,1.028308842534,3.987082445268345,3.6199734865223157
c0_L128_rep005.npz,0.5,128,22,0.9303209293899217,1.0561366275755542,4.065653953290827,3.721099250511015
c0_L128_rep005.npz,0.5,128,27,0.9551698669963125,1.088130454654231,4.1362387094458235,3.8200046630916296
c0_L128_rep005.npz,0.5,128,33,0.989188495659862,1.1188414992267663,4.233846299230844,3.9565322385897126
c0_L128_rep005.npz,0.5,128,40,1.0247862596329074,1.1491480924418676,4.318354876353985,4.07055900621118
c0_L128_rep005.npz,0.5,128,48,1.0417661051289517,1.167854752164422,4.360501195299388,4.11968820719135
c0_L128_rep005.npz,0.5,128,58,1.0822417928583123,1.20039454053597,4.446203072987495,4.241263266891018
c0_L128_rep005.npz,0.5,128,71,1.1138064738859805,1.2334053715891238,4.509824701698114,4.3332451732345945
c0_L128_rep005.npz,0.5,128,86,1.1457075317318623,1.2612817345870502,4.587045310719156,4.436501489304089
c0_L128_rep005.npz,0.5,128,105,1.1837329547503748,1.3016513931128517,4.6658187665563045,4.548584119933371
c0_L128_rep005.npz,0.5,128,127,1.1943771043771045,1.3243599242900124,4.684656610596118,4.5663322185061315
c0_L128_rep005.npz,0.5,128,154,1.2422358309984187,1.3667223760710119,4.80019704477756,4.733891938746027
c0_L128_rep005.npz,0.5,128,187,1.2953397282174262,1.4153100938178689,4.928299985694484,4.92012012012012
c0_L128_rep005.npz,0.5,128,227,1.3299320280029394,1.4471594013974385,4.999485167729181,5.018070444104135
c0_L128_rep005.npz,0.5,128,276,1.3783591590563757,1.4959241517905686,5.115958335305847,5.183169882948434
c0_L128_rep005.npz,0.5,128,334,1.4315928604952928,1.5463213538481013,5.235324964621844,5.35249918327344
c0_L128_rep005.npz,0.5,128,406,1.479083719642286,1.5952792583504758,5.358622425586519,5.5220761712167175
c0_L128_rep005.npz,0.5,128,493,1.5194451893837813,1.6530825474592592,5.446747011647676,5.639931153184166
c0_L128_rep005.npz,0.5,128,598,1.5758699822334372,1.7014002677945599,5.574807276777572,5.824386775684323
c0_L128_rep005.npz,0.5,128,726,1.6166704442429736,1.7657749151289195,5.666077535651086,5.9578181818181815
c0_L128_rep005.npz,0.5,128,881,1.6824708604545553,1.8216326919632342,5.806895233985525,6.164033107599699
c0_L128_rep005.npz,0.5,128,1069,1.7227987421383648,1.8767674029759953,5.926997145208503,6.3185499421519475
c0_L128_rep005.npz,0.5,128,1298,1.8133887806144666,1.9722844812992903,6.1268474842834895,6.611783696529459
c0_L128_rep005.npz,0.5,128,1576,1.8807539682539685,2.040987819185193,6.293547153166878,6.866722548197821
c0_L128_rep005.npz,0.5,128,1912,1.9752120984646762,2.1497258692611885,6.481110802434098,7.120382442416341
c0_L128_rep005.npz,0.5,128,2321,2.039421569102931,2.2251778593097074,6.6247424350814015,7.324094769780957
c0_L128_rep005.npz,0.5,128,2818,2.1684263383338642,2.340909309980087,6.847394284954124,7.6560747663551405
c0_L128_rep005.npz,0.5,128,3420,2.3012229981412498,2.4763510641797684,7.11369761923271,8.043200785468827
c0_L128_rep005.npz,0.5,128,4151,2.4360428039903814,2.5945185672540485,7.337596741769878,8.367722165474975
c0_L128_rep005.npz,0.5,128,5039,2.532244318181818,2.6971802337578454,7.588619103825498,8.752136752136753
