file,seed,c,L,t,condition,crop_id,pixel_size_sites,width_sites,phase_fraction,length,length_x,length_y,resolved
c1_L32_rep000.npz,1827211265,0.15,32,164773,blur1_threshold_plus02,full,1,32,0.1298828125,4.3657367192116485,3.9597875783851393,4.771685860038157,True
c1_L32_rep000.npz,1827211265,0.15,32,200000,full,full,1,32,0.150390625,4.89047232020263,5.674881741760071,4.106062898645188,True
c1_L32_rep000.npz,1827211265,0.15,32,200000,bin2,full,2,32,0.1484375,5.3171234604465365,6.143235533822331,4.491011387070743,True
c1_L32_rep000.npz,1827211265,0.15,32,200000,bin4,full,4,32,0.140625,5.797687724607528,5.963022508038584,5.632352941176471,True
c1_L32_rep000.npz,1827211265,0.15,32,200000,blur1,full,1,32,0.138671875,5.417879232616658,6.217425446871493,4.618333018361823,True
c1_L32_rep000.npz,1827211265,0.15,32,200000,blur2,full,1,32,0.12890625,5.191513215219938,5.747893679539458,4.635132750900419,True
c1_L32_rep000.npz,1827211265,0.15,32,200000,blur1_threshold_minus02,full,1,32,0.1484375,5.677994530639034,6.5745806041973,4.781408457080768,True
c1_L32_rep000.npz,1827211265,0.15,32,200000,blur1_threshold_plus02,full,1,32,0.125,5.227905557896134,5.954263128176171,4.501547987616099,True
c1_L32_rep001.npz,1900425487,0.15,32,1,full,full,1,32,0.150390625,0.645575716233615,0.6620054779009541,0.6291459545662759,True
c1_L32_rep001.npz,1900425487,0.15,32,1,bin2,full,2,32,0.13671875,1.0557190440774316,1.1392647434260914,0.9721733447287717,True
c1_L32_rep001.npz,1900425487,0.15,32,1,bin4,full,4,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,1,blur1,full,1,32,0.029296875,0.8395406045861915,0.9366944439940985,0.7423867651782846,True
c1_L32_rep001.npz,1900425487,0.15,32,1,blur2,full,1,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,1,blur1_threshold_minus02,full,1,32,0.07421875,1.0853626506122371,1.155671892428943,1.0150534087955312,True
c1_L32_rep001.npz,1900425487,0.15,32,1,blur1_threshold_plus02,full,1,32,0.009765625,0.780023115015384,0.8424274259251319,0.717618804105636,True
c1_L32_rep001.npz,1900425487,0.15,32,2,full,full,1,32,0.150390625,0.6568390808597181,0.6845322071531603,0.6291459545662759,True
c1_L32_rep001.npz,1900425487,0.15,32,2,bin2,full,2,32,0.1328125,1.0539840193222152,1.1561555428478065,0.9518124957966237,True
c1_L32_rep001.npz,1900425487,0.15,32,2,bin4,full,4,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,2,blur1,full,1,32,0.0361328125,1.0267107023804896,1.2265503543667124,0.8268710503942667,True
c1_L32_rep001.npz,1900425487,0.15,32,2,blur2,full,1,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,2,blur1_threshold_minus02,full,1,32,0.0732421875,1.1048134853946652,1.262853618827407,0.9467733519619234,True
c1_L32_rep001.npz,1900425487,0.15,32,2,blur1_threshold_plus02,full,1,32,0.0126953125,0.7943515738737721,0.9413799317936062,0.6473232159539379,True
c1_L32_rep001.npz,1900425487,0.15,32,3,full,full,1,32,0.150390625,0.673527096110101,0.6908722058248189,0.6561819863953832,True
c1_L32_rep001.npz,1900425487,0.15,32,3,bin2,full,2,32,0.140625,1.047960255834536,1.1232980332829046,0.9726224783861672,True
c1_L32_rep001.npz,1900425487,0.15,32,3,bin4,full,4,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,3,blur1,full,1,32,0.0380859375,1.1721685820115944,1.509258920032086,0.8350782439911026,True
c1_L32_rep001.npz,1900425487,0.15,32,3,blur2,full,1,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,3,blur1_threshold_minus02,full,1,32,0.0703125,1.0090304549920626,1.084084314957682,0.933976595026443,True
c1_L32_rep001.npz,1900425487,0.15,32,3,blur1_threshold_plus02,full,1,32,0.013671875,0.79080942261037,0.88303787268332,0.69858097253742,True
c1_L32_rep001.npz,1900425487,0.15,32,4,full,full,1,32,0.150390625,0.691793610148481,0.7074563471407275,0.6761308731562345,True
c1_L32_rep001.npz,1900425487,0.15,32,4,bin2,full,2,32,0.15234375,1.048419374154726,1.1190299888930026,0.9778087594164496,True
c1_L32_rep001.npz,1900425487,0.15,32,4,bin4,full,4,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,4,blur1,full,1,32,0.0400390625,1.1044812170075085,1.2432584880094084,0.9657039460056086,True
c1_L32_rep001.npz,1900425487,0.15,32,4,blur2,full,1,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,4,blur1_threshold_minus02,full,1,32,0.076171875,1.037327299755076,1.0672326749544154,1.0074219245557365,True
c1_L32_rep001.npz,1900425487,0.15,32,4,blur1_threshold_plus02,full,1,32,0.0146484375,0.8947875269794803,0.9488682786348156,0.840706775324145,True
c1_L32_rep001.npz,1900425487,0.15,32,5,full,full,1,32,0.150390625,0.692008578580291,0.6931449513357631,0.6908722058248189,True
c1_L32_rep001.npz,1900425487,0.15,32,5,bin2,full,2,32,0.16015625,1.1294054659915256,1.1688707766835806,1.0899401552994707,True
c1_L32_rep001.npz,1900425487,0.15,32,5,bin4,full,4,32,0.015625,1.96,1.96,1.96,True
c1_L32_rep001.npz,1900425487,0.15,32,5,blur1,full,1,32,0.0380859375,1.073430211815929,1.2272593487117816,0.9196010749200761,True
c1_L32_rep001.npz,1900425487,0.15,32,5,blur2,full,1,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,5,blur1_threshold_minus02,full,1,32,0.0751953125,1.0337251080717478,1.003099511957482,1.0643507041860136,True
c1_L32_rep001.npz,1900425487,0.15,32,5,blur1_threshold_plus02,full,1,32,0.0166015625,0.951824260712382,1.1289879077558882,0.7746606136688758,True
c1_L32_rep001.npz,1900425487,0.15,32,6,full,full,1,32,0.150390625,0.7090559708991294,0.7261052292974924,0.6920067125007664,True
c1_L32_rep001.npz,1900425487,0.15,32,6,bin2,full,2,32,0.15625,1.0655101077019382,1.104143947655398,1.0268762677484786,True
c1_L32_rep001.npz,1900425487,0.15,32,6,bin4,full,4,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,6,blur1,full,1,32,0.0439453125,1.0358615810138692,1.1043373396288403,0.9673858223988983,True
c1_L32_rep001.npz,1900425487,0.15,32,6,blur2,full,1,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,6,blur1_threshold_minus02,full,1,32,0.0869140625,1.076178220369799,0.9796379729645567,1.172718467775041,True
c1_L32_rep001.npz,1900425487,0.15,32,6,blur1_threshold_plus02,full,1,32,0.0205078125,0.9857951561780653,1.0921923325581506,0.87939797979798,True
c1_L32_rep001.npz,1900425487,0.15,32,7,full,full,1,32,0.150390625,0.7376050847277031,0.7609799748476347,0.7142301946077717,True
c1_L32_rep001.npz,1900425487,0.15,32,7,bin2,full,2,32,0.16796875,1.0829900100784786,1.1353193950913147,1.0306606250656423,True
c1_L32_rep001.npz,1900425487,0.15,32,7,bin4,full,4,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,7,blur1,full,1,32,0.044921875,1.0948148750528615,1.1490786131822586,1.0405511369234643,True
c1_L32_rep001.npz,1900425487,0.15,32,7,blur2,full,1,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,7,blur1_threshold_minus02,full,1,32,0.0869140625,1.0572019056941844,0.9796379729645567,1.1347658384238122,True
c1_L32_rep001.npz,1900425487,0.15,32,7,blur1_threshold_plus02,full,1,32,0.0244140625,1.0366447469363895,1.2964823870496989,0.77680710682308,True
c1_L32_rep001.npz,1900425487,0.15,32,8,full,full,1,32,0.150390625,0.7375469539560775,0.768823247176735,0.7062706607354201,True
c1_L32_rep001.npz,1900425487,0.15,32,8,bin2,full,2,32,0.17578125,1.0718005530406545,1.1048063049785126,1.0387948011027963,True
c1_L32_rep001.npz,1900425487,0.15,32,8,bin4,full,4,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,8,blur1,full,1,32,0.048828125,1.0501965752696396,1.117771437443731,0.982621713095548,True
c1_L32_rep001.npz,1900425487,0.15,32,8,blur2,full,1,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,8,blur1_threshold_minus02,full,1,32,0.087890625,1.0866482552853536,1.0612899152676984,1.1120065953030087,True
c1_L32_rep001.npz,1900425487,0.15,32,8,blur1_threshold_plus02,full,1,32,0.021484375,0.9957468908641608,1.1436812879315492,0.8478124937967724,True
c1_L32_rep001.npz,1900425487,0.15,32,10,full,full,1,32,0.150390625,0.7691911128138238,0.7978603240172981,0.7405219016103496,True
c1_L32_rep001.npz,1900425487,0.15,32,10,bin2,full,2,32,0.1640625,1.0942816064081093,1.1516777147543225,1.0368854980618962,True
c1_L32_rep001.npz,1900425487,0.15,32,10,bin4,full,4,32,0.0,nan,nan,nan,False
c1_L32_rep001.npz,1900425487,0.15,32,10,blur1,full,1,32,0.0478515625,1.0185708060353358,1.0723723580507587,0.9647692540199128,True
c1_L32_rep001.npz,1900425487,0.15,32,10,blur2,full,1,32,0.001953125,0.7645373140614091,0.49996843832849386,1.0291061897943243,True
c1_L32_rep001.npz,1900425487,0.15,32,10,blur1_threshold_minus02,full,1,32,0.09765625,1.1380790392539013,1.187295101946303,1.0888629765614994,True
c1_L32_rep001.npz,1900425487,0.15,32,10,blur1_threshold_plus02,full,1,32,0.025390625,0.9111896696322085,1.0137086191305882,0.8086707201338288,True
c1_L32_rep001.npz,1900425487,0.15,32,12,full,full,1,32,0.150390625,0.7607359556680708,0.7978603240172981,0.7236115873188437,True
c1_L32_rep001.npz,1900425487,0.15,32,12,bin2,full,2,32,0.1484375,1.1866083299115422,1.3862115127175367,0.9870051471055474,True
c1_L32_rep001.npz,1900425487,0.15,32,12,bin4,full,4,32,0.015625,1.96,1.96,1.96,True
c1_L32_rep001.npz,1900425487,0.15,32,12,blur1,full,1,32,0.0556640625,1.0859438769664942,1.1249852068671693,1.046902547065819,True
c1_L32_rep001.npz,1900425487,0.15,32,12,blur2,full,1,32,0.00390625,1.0289801468989541,1.030996798222687,1.0269634955752212,True
c1_L32_rep001.npz,1900425487,0.15,32,12,blur1_threshold_minus02,full,1,32,0.0986328125,1.1404548371006549,1.1876005713705238,1.093309102830786,True
c1_L32_rep001.npz,1900425487,0.15,32,12,blur1_threshold_plus02,full,1,32,0.03125,1.0255456171023316,1.1107781226586748,0.9403131115459883,True
c1_L32_rep001.npz,1900425487,0.15,32,15,full,full,1,32,0.150390625,0.7978019524848261,0.846326955115561,0.7492769498540911,True
c1_L32_rep001.npz,1900425487,0.15,32,15,bin2,full,2,32,0.16015625,1.1419514388289245,1.2680533977789286,1.0158494798789202,True
c1_L32_rep001.npz,1900425487,0.15,32,15,bin4,full,4,32,0.046875,1.881057268722467,1.881057268722467,1.881057268722467,True
c1_L32_rep001.npz,1900425487,0.15,32,15,blur1,full,1,32,0.05078125,1.1655772281890957,1.1887338532780891,1.1424206031001023,True
c1_L32_rep001.npz,1900425487,0.15,32,15,blur2,full,1,32,0.0029296875,0.7610138880697592,0.7621849414031144,0.759842834736404,True
c1_L32_rep001.npz,1900425487,0.15,32,15,blur1_threshold_minus02,full,1,32,0.1015625,1.2212861042842134,1.2873387026590821,1.1552335059093448,True
c1_L32_rep001.npz,1900425487,0.15,32,15,blur1_threshold_plus02,full,1,32,0.029296875,1.0734946472601083,1.2102948505261184,0.9366944439940985,True
c1_L32_rep001.npz,1900425487,0.15,32,18,full,full,1,32,0.150390625,0.8469204606392231,0.908835886214442,0.7850050350640042,True
c1_L32_rep001.npz,1900425487,0.15,32,18,bin2,full,2,32,0.16796875,1.2075764154485136,1.2798334358057124,1.1353193950913147,True
c1_L32_rep001.npz,1900425487,0.15,32,18,bin4,full,4,32,0.03125,1.920353982300885,1.920353982300885,1.920353982300885,True
c1_L32_rep001.npz,1900425487,0.15,32,18,blur1,full,1,32,0.0673828125,1.0168971364649748,1.0203333429609949,1.0134609299689548,True
c1_L32_rep001.npz,1900425487,0.15,32,18,blur2,full,1,32,0.0029296875,0.7610138880697592,0.7621849414031144,0.759842834736404,True
c1_L32_rep001.npz,1900425487,0.15,32,18,blur1_threshold_minus02,full,1,32,0.10546875,1.2586818670825632,1.288170326769194,1.2291934073959323,True
c1_L32_rep001.npz,1900425487,0.15,32,18,blur1_threshold_plus02,full,1,32,0.037109375,1.0551190171893101,1.168837103277509,0.9414009311011112,True
c1_L32_rep001.npz,1900425487,0.15,32,22,full,full,1,32,0.150390625,0.8683633884921206,0.9108001852573077,0.8259265917269335,True
c1_L32_rep001.npz,1900425487,0.15,32,22,bin2,full,2,32,0.18359375,1.190754347882046,1.3303808440327214,1.0511278517313702,True
c1_L32_rep001.npz,1900425487,0.15,32,22,bin4,full,4,32,0.03125,1.920353982300885,1.920353982300885,1.920353982300885,True
c1_L32_rep001.npz,1900425487,0.15,32,22,blur1,full,1,32,0.0654296875,1.0529086803950485,1.1248606697963726,0.9809566909937244,True
c1_L32_rep001.npz,1900425487,0.15,32,22,blur2,full,1,32,0.001953125,0.7645373140614091,0.49996843832849386,1.0291061897943243,True
c1_L32_rep001.npz,1900425487,0.15,32,22,blur1_threshold_minus02,full,1,32,0.1142578125,1.2985445966597116,1.3169246127420473,1.280164580577376,True
c1_L32_rep001.npz,1900425487,0.15,32,22,blur1_threshold_plus02,full,1,32,0.037109375,1.011438527874328,1.168837103277509,0.8540399524711474,True
c1_L32_rep001.npz,1900425487,0.15,32,27,full,full,1,32,0.150390625,0.8672495308876178,0.87496755774721,0.8595315040280257,True
c1_L32_rep001.npz,1900425487,0.15,32,27,bin2,full,2,32,0.171875,1.2326329991453697,1.3392036753445635,1.1260623229461757,True
c1_L32_rep001.npz,1900425487,0.15,32,27,bin4,full,4,32,0.03125,1.920353982300885,1.920353982300885,1.920353982300885,True
c1_L32_rep001.npz,1900425487,0.15,32,27,blur1,full,1,32,0.0673828125,1.017379270633569,1.0182715044489485,1.016487036818189,True
c1_L32_rep001.npz,1900425487,0.15,32,27,blur2,full,1,32,0.0029296875,0.7610138880697592,0.7621849414031144,0.759842834736404,True
c1_L32_rep001.npz,1900425487,0.15,32,27,blur1_threshold_minus02,full,1,32,0.11328125,1.267214500904778,1.253570572831984,1.280858428977572,True
c1_L32_rep001.npz,1900425487,0.15,32,27,blur1_threshold_plus02,full,1,32,0.037109375,0.9478222691702907,0.9983668669976483,0.897277671342933,True
c1_L32_rep001.npz,1900425487,0.15,32,33,full,full,1,32,0.150390625,0.8966260741156495,0.9301999534158709,0.8630521948154282,True
c1_L32_rep001.npz,1900425487,0.15,32,33,bin2,full,2,32,0.17578125,1.2487118123268608,1.4208116358412641,1.0766119888124575,True
c1_L32_rep001.npz,1900425487,0.15,32,33,bin4,full,4,32,0.0625,1.8920454545454546,1.909090909090909,1.8750000000000004,True
c1_L32_rep001.npz,1900425487,0.15,32,33,blur1,full,1,32,0.07421875,1.0785810514600085,1.196016106059734,0.9611459968602827,True
c1_L32_rep001.npz,1900425487,0.15,32,33,blur2,full,1,32,0.0087890625,1.0390262995531094,1.158154858692243,0.9198977404139758,True
c1_L32_rep001.npz,1900425487,0.15,32,33,blur1_threshold_minus02,full,1,32,0.1201171875,1.2136587635245077,1.2909687062820598,1.1363488207669556,True
c1_L32_rep001.npz,1900425487,0.15,32,33,blur1_threshold_plus02,full,1,32,0.0419921875,1.057131122802208,1.2673084148354643,0.8469538307689518,True
c1_L32_rep001.npz,1900425487,0.15,32,40,full,full,1,32,0.150390625,0.8663747330247822,0.87496755774721,0.8577819083023545,True
c1_L32_rep001.npz,1900425487,0.15,32,40,bin2,full,2,32,0.1640625,1.2339918895422457,1.4577026208805466,1.0102811582039446,True
c1_L32_rep001.npz,1900425487,0.15,32,40,bin4,full,4,32,0.046875,1.9322849478878719,1.9497716894977168,1.9147982062780269,True
c1_L32_rep001.npz,1900425487,0.15,32,40,blur1,full,1,32,0.07421875,1.2784470004840294,1.4200922879587223,1.1368017130093364,True
c1_L32_rep001.npz,1900425487,0.15,32,40,blur2,full,1,32,0.0126953125,1.1570208946377551,1.1786937238299453,1.1353480654455648,True
c1_L32_rep001.npz,1900425487,0.15,32,40,blur1_threshold_minus02,full,1,32,0.109375,1.3199953834762728,1.387021645812403,1.2529691211401426,True
c1_L32_rep001.npz,1900425487,0.15,32,40,blur1_threshold_plus02,full,1,32,0.0458984375,1.1894200185361015,1.3705683584997894,1.0082716785724135,True
c1_L32_rep001.npz,1900425487,0.15,32,48,full,full,1,32,0.150390625,0.882061397891851,0.8909681726290789,0.8731546231546232,True
c1_L32_rep001.npz,1900425487,0.15,32,48,bin2,full,2,32,0.15625,1.296416914796152,1.5202702702702702,1.072563559322034,True
c1_L32_rep001.npz,1900425487,0.15,32,48,bin4,full,4,32,0.0625,1.8920454545454546,1.909090909090909,1.875,True
c1_L32_rep001.npz,1900425487,0.15,32,48,blur1,full,1,32,0.0712890625,1.3386134845747697,1.5095330333337562,1.1676939358157832,True
c1_L32_rep001.npz,1900425487,0.15,32,48,blur2,full,1,32,0.013671875,1.2503820795611156,1.3022570657081038,1.198507093414127,True
c1_L32_rep001.npz,1900425487,0.15,32,48,blur1_threshold_minus02,full,1,32,0.1181640625,1.3045276839079292,1.382022265103405,1.2270331027124535,True
c1_L32_rep001.npz,1900425487,0.15,32,48,blur1_threshold_plus02,full,1,32,0.046875,1.2782746424129352,1.571653451492537,0.9848958333333332,True
c1_L32_rep001.npz,1900425487,0.15,32,58,full,full,1,32,0.150390625,0.9731568655080957,1.0022573101105618,0.9440564209056295,True
c1_L32_rep001.npz,1900425487,0.15,32,58,bin2,full,2,32,0.171875,1.2439361622950944,1.4036918138041734,1.0841805107860152,True
c1_L32_rep001.npz,1900425487,0.15,32,58,bin4,full,4,32,0.0625,1.8920454545454546,1.909090909090909,1.875,True
c1_L32_rep001.npz,1900425487,0.15,32,58,blur1,full,1,32,0.0869140625,1.2839748067849976,1.339089584094665,1.22886002947533,True
c1_L32_rep001.npz,1900425487,0.15,32,58,blur2,full,1,32,0.015625,1.1413148871807617,1.2432913029421275,1.039338471419396,True
c1_L32_rep001.npz,1900425487,0.15,32,58,blur1_threshold_minus02,full,1,32,0.123046875,1.3059465000479928,1.3427757604129764,1.2691172396830093,True
c1_L32_rep001.npz,1900425487,0.15,32,58,blur1_threshold_plus02,full,1,32,0.046875,1.1510767758062679,1.3534913442546763,0.9486622073578596,True
c1_L32_rep001.npz,1900425487,0.15,32,71,full,full,1,32,0.150390625,1.0074702370967548,1.0158285992969476,0.9991118748965618,True
c1_L32_rep001.npz,1900425487,0.15,32,71,bin2,full,2,32,0.171875,1.3445060625640355,1.517702186740715,1.171309938387356,True
c1_L32_rep001.npz,1900425487,0.15,32,71,bin4,full,4,32,0.0625,1.8920454545454546,1.909090909090909,1.875,True
c1_L32_rep001.npz,1900425487,0.15,32,71,blur1,full,1,32,0.0888671875,1.1942916301898254,1.2295771744720123,1.1590060859076383,True
c1_L32_rep001.npz,1900425487,0.15,32,71,blur2,full,1,32,0.015625,1.1729874320718419,1.3107791850220265,1.0351956791216572,True
c1_L32_rep001.npz,1900425487,0.15,32,71,blur1_threshold_minus02,full,1,32,0.130859375,1.3263843657651821,1.371362588370317,1.2814061431600472,True
c1_L32_rep001.npz,1900425487,0.15,32,71,blur1_threshold_plus02,full,1,32,0.0537109375,1.1701141949407712,1.3759496794269237,0.9642787104546187,True
c1_L32_rep001.npz,1900425487,0.15,32,86,full,full,1,32,0.150390625,0.9753232384574968,1.0224952975356294,0.9281511793793642,True
c1_L32_rep001.npz,1900425487,0.15,32,86,bin2,full,2,32,0.171875,1.3250904096096736,1.517702186740715,1.1324786324786325,True
c1_L32_rep001.npz,1900425487,0.15,32,86,bin4,full,4,32,0.046875,1.9322849478878719,1.9497716894977168,1.9147982062780269,True
c1_L32_rep001.npz,1900425487,0.15,32,86,blur1,full,1,32,0.087890625,1.140643627755003,1.1892242859595898,1.0920629695504158,True
c1_L32_rep001.npz,1900425487,0.15,32,86,blur2,full,1,32,0.0185546875,1.2220036388699307,1.568519946863642,0.8754873308762195,True
c1_L32_rep001.npz,1900425487,0.15,32,86,blur1_threshold_minus02,full,1,32,0.1357421875,1.364494936288429,1.4155836932440506,1.3134061793328076,True
c1_L32_rep001.npz,1900425487,0.15,32,86,blur1_threshold_plus02,full,1,32,0.052734375,1.244748836899584,1.4570986006678632,1.0323990731313049,True
c1_L32_rep001.npz,1900425487,0.15,32,105,full,full,1,32,0.150390625,1.0134541087194942,1.0023658308318881,1.0245423866071,True
c1_L32_rep001.npz,1900425487,0.15,32,105,bin2,full,2,32,0.17578125,1.3340980482476397,1.4813408774155972,1.186855219079682,True
c1_L32_rep001.npz,1900425487,0.15,32,105,bin4,full,4,32,0.078125,2.1225364360137258,2.3762945914844655,1.8687782805429862,True
c1_L32_rep001.npz,1900425487,0.15,32,105,blur1,full,1,32,0.087890625,1.2428761582751688,1.3633988063981628,1.1223535101521749,True
c1_L32_rep001.npz,1900425487,0.15,32,105,blur2,full,1,32,0.0234375,1.4628200184807811,1.7880284198860037,1.1376116170755584,True
c1_L32_rep001.npz,1900425487,0.15,32,105,blur1_threshold_minus02,full,1,32,0.1337890625,1.3253489679414012,1.4143067448426265,1.2363911910401761,True
c1_L32_rep001.npz,1900425487,0.15,32,105,blur1_threshold_plus02,full,1,32,0.0556640625,1.2458814949090913,1.4894554526228987,1.0023075371952836,True
c1_L32_rep001.npz,1900425487,0.15,32,127,full,full,1,32,0.150390625,1.0560145535664778,1.1434562233865142,0.9685728837464415,True
c1_L32_rep001.npz,1900425487,0.15,32,127,bin2,full,2,32,0.1796875,1.3496544145612512,1.4474946056101654,1.2518142235123368,True
c1_L32_rep001.npz,1900425487,0.15,32,127,bin4,full,4,32,0.09375,1.8288288288288288,1.8288288288288288,1.8288288288288288,True
c1_L32_rep001.npz,1900425487,0.15,32,127,blur1,full,1,32,0.0927734375,1.3254428361933575,1.415881267252453,1.2350044051342617,True
c1_L32_rep001.npz,1900425487,0.15,32,127,blur2,full,1,32,0.0234375,1.3068707454970627,1.4791829937304073,1.1345584972637184,True
c1_L32_rep001.npz,1900425487,0.15,32,127,blur1_threshold_minus02,full,1,32,0.1396484375,1.3002839618654956,1.346429691867004,1.2541382318639869,True
c1_L32_rep001.npz,1900425487,0.15,32,127,blur1_threshold_plus02,full,1,32,0.0595703125,1.051106137814629,1.0607710131040664,1.0414412625251916,True
c1_L32_rep001.npz,1900425487,0.15,32,154,full,full,1,32,0.150390625,1.187318162364548,1.3257206555396486,1.048915669189447,True
c1_L32_rep001.npz,1900425487,0.15,32,154,bin2,full,2,32,0.1875,1.3928571428571428,1.4408866995073892,1.3448275862068966,True
c1_L32_rep001.npz,1900425487,0.15,32,154,bin4,full,4,32,0.0625,1.8750000000000002,1.8750000000000004,1.875,True
c1_L32_rep001.npz,1900425487,0.15,32,154,blur1,full,1,32,0.095703125,1.325696966075245,1.4465275349997615,1.2048663971507285,True
c1_L32_rep001.npz,1900425487,0.15,32,154,blur2,full,1,32,0.025390625,1.5084139010154263,1.7906202728792642,1.2262075291515881,True
c1_L32_rep001.npz,1900425487,0.15,32,154,blur1_threshold_minus02,full,1,32,0.1435546875,1.3236326241451806,1.4044578518728528,1.2428073964175084,True
c1_L32_rep001.npz,1900425487,0.15,32,154,blur1_threshold_plus02,full,1,32,0.0625,1.2380631129548703,1.316535433070866,1.1595907928388747,True
c1_L32_rep001.npz,1900425487,0.15,32,187,full,full,1,32,0.150390625,1.1026089500008007,1.1506067903996984,1.054611109601903,True
c1_L32_rep001.npz,1900425487,0.15,32,187,bin2,full,2,32,0.1875,1.4238971437370083,1.4516129032258065,1.39618138424821,True
c1_L32_rep001.npz,1900425487,0.15,32,187,bin4,full,4,32,0.078125,2.10592507352001,2.376294591484465,1.8355555555555554,True
c1_L32_rep001.npz,1900425487,0.15,32,187,blur1,full,1,32,0.0947265625,1.2101773100568258,1.2950963124192834,1.125258307694368,True
c1_L32_rep001.npz,1900425487,0.15,32,187,blur2,full,1,32,0.0234375,1.5512153801840616,1.9224458924831276,1.1799848678849958,True
c1_L32_rep001.npz,1900425487,0.15,32,187,blur1_threshold_minus02,full,1,32,0.138671875,1.3639972304018515,1.3935221696991462,1.3344722911045568,True
c1_L32_rep001.npz,1900425487,0.15,32,187,blur1_threshold_plus02,full,1,32,0.0625,1.2374367322426711,1.3645680819912152,1.1103053824941274,True
c1_L32_rep001.npz,1900425487,0.15,32,227,full,full,1,32,0.150390625,1.1603382830545386,1.1449052296624238,1.1757713364466533,True
c1_L32_rep001.npz,1900425487,0.15,32,227,bin2,full,2,32,0.18359375,1.4794776809143855,1.4850631941784758,1.4738921676502952,True
c1_L32_rep001.npz,1900425487,0.15,32,227,bin4,full,4,32,0.09375,2.3575423764997225,2.886255924170616,1.8288288288288288,True
c1_L32_rep001.npz,1900425487,0.15,32,227,blur1,full,1,32,0.0986328125,1.2796262086228514,1.326781191945657,1.232471225300046,True
c1_L32_rep001.npz,1900425487,0.15,32,227,blur2,full,1,32,0.0283203125,1.8796427272211527,2.3768593942028113,1.382426060239494,True
c1_L32_rep001.npz,1900425487,0.15,32,227,blur1_threshold_minus02,full,1,32,0.1435546875,1.4137040888752208,1.5165111272761362,1.3108970504743054,True
c1_L32_rep001.npz,1900425487,0.15,32,227,blur1_threshold_plus02,full,1,32,0.0673828125,1.2865001102978686,1.3740147083011933,1.1989855122945439,True
c1_L32_rep001.npz,1900425487,0.15,32,276,full,full,1,32,0.150390625,1.116618027382776,1.1652966582079984,1.0679393965575532,True
c1_L32_rep001.npz,1900425487,0.15,32,276,bin2,full,2,32,0.16796875,1.385331611200526,1.5815739184491056,1.1890893039519466,True
c1_L32_rep001.npz,1900425487,0.15,32,276,bin4,full,4,32,0.109375,2.2076162857251878,2.5933147632311977,1.821917808219178,True
c1_L32_rep001.npz,1900425487,0.15,32,276,blur1,full,1,32,0.10546875,1.326034032501488,1.428881673634432,1.2231863913685441,True
c1_L32_rep001.npz,1900425487,0.15,32,276,blur2,full,1,32,0.0302734375,1.6912277767219255,2.0379229074036544,1.3445326460401967,True
c1_L32_rep001.npz,1900425487,0.15,32,276,blur1_threshold_minus02,full,1,32,0.1396484375,1.394046091500761,1.4329198059557031,1.355172377045819,True
c1_L32_rep001.npz,1900425487,0.15,32,276,blur1_threshold_plus02,full,1,32,0.064453125,1.1909127126736188,1.2306286887782873,1.1511967365689502,True
c1_L32_rep001.npz,1900425487,0.15,32,334,full,full,1,32,0.150390625,1.2090543098484867,1.2096304416371868,1.2084781780597866,True
c1_L32_rep001.npz,1900425487,0.15,32,334,bin2,full,2,32,0.16015625,1.5269085092633305,1.733916441553673,1.3199005769729881,True
c1_L32_rep001.npz,1900425487,0.15,32,334,bin4,full,4,32,0.125,2.1159090909090907,2.4499999999999997,1.781818181818182,True
c1_L32_rep001.npz,1900425487,0.15,32,334,blur1,full,1,32,0.1064453125,1.544968055833888,1.656338457413284,1.4335976542544921,True
c1_L32_rep001.npz,1900425487,0.15,32,334,blur2,full,1,32,0.0341796875,1.916871408380275,2.3908315103975983,1.4429113063629517,True
c1_L32_rep001.npz,1900425487,0.15,32,334,blur1_threshold_minus02,full,1,32,0.140625,1.493908975315768,1.5401551612671502,1.4476627893643859,True
c1_L32_rep001.npz,1900425487,0.15,32,334,blur1_threshold_plus02,full,1,32,0.0712890625,1.3908671667142416,1.594008133173218,1.1877262002552653,True
